Make,Model,Variant,Ex-Showroom_Price,Displacement,Cylinders,Drivetrain,Cylinder_Configuration,Emission_Norm,Engine_Location,Fuel_System,Fuel_Tank_Capacity,Fuel_Type,Height,Length,Width,Body_Type,Doors,City_Mileage,Highway_Mileage,ARAI_Certified_Mileage,Kerb_Weight,Gears,Ground_Clearance,Front_Brakes,Rear_Brakes,Front_Suspension,Rear_Suspension,Front_Tyre_&_Rim,Rear_Tyre_&_Rim,Power,Torque,Odometer,Speedometer,Seating_Capacity,Seats_Material,Audiosystem,Basic_Warranty,Child_Safety_Locks,Handbrake
Bmw,X1,Sdrive20I Xline,"Rs. 38,30,000",1998 cc,4,AWD (All Wheel Drive),In-line,BS 6,"Front, Longitudinal",Injection,51 litres,Petrol,1612 mm,4439 mm,1821 mm,"Crossover, SUV",5,15.71 km/litre,,16.3 km/litre,,7,165 mm,Ventilated Disc,Ventilated Disc,Double joint strut front axle,multi-arm rear axle,225/50 R18,225/50 R18,192hp@5000rpm,280Nm@1350-4600rpm,Digital,Analog,5,Leather,CD Player with USB & Aux-in,2 years / Unlimited Kms,Yes,Automatic
Bmw,3-Series,320D Sport,"Rs. 41,40,000",1995 cc,4,RWD (Rear Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,40 litres,Diesel,1429 mm,4633 mm,1811 mm,Sedan,5,,,19.62 km/litre,1590 kg,8,157 mm,Ventilated Disc,Ventilated Disc,,,225/50 R17,225/50 R17,190PS@400RPM,400NM@1750rpm,Digital,"Analog, Digital",5,Leather,CD Player with USB & Aux-in,,Yes,Automatic
Bmw,3-Series,320D Luxury Line,"Rs. 46,90,000",1995 cc,4,RWD (Rear Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,40 litres,Diesel,1429 mm,4633 mm,1811 mm,Sedan,5,,,19.62 km/litre,1590 kg,8,157 mm,Ventilated Disc,Ventilated Disc,,,225/50 R17,225/50 R17,190PS@400RPM,400NM@1750rpm,Digital,"Analog, Digital",5,Leather,CD Player with USB & Aux-in,,Yes,Automatic
Bmw,3-Series,330I M Sport,"Rs. 47,90,000",1998 cc,4,RWD (Rear Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,59 litres,Petrol,1429 mm,4633 mm,1811 mm,Sedan,5,,,16.13 km/litre,1595 kg,8,157 mm,Ventilated Disc,Ventilated Disc,Dual Link Strut,Five Arm Multi Link Suspension,225/50 R17,225/50 R17,258PS@500RPM,400NM@1550rpm,Digital,"Analog, Digital",5,Leather,CD Player with USB & Aux-in,,Yes,Automatic
Bmw,X4,Xdrive20D M Sport X,"Rs. 60,60,000",1995 cc,4,AWD (All Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,60 litres,Diesel,1621 mm,4752 mm,1918 mm,SUV,5,,,16.4 km/litre,1740 kg,8,498 mm,Ventilated Disc,Ventilated Disc,Independent Strut with stabiliser bar and coil spring,Independent multi-link Suspension with stabiliser bar and coil spring,245/50 R19,245/50 R19,188bhp@4000RPM,400NM@1750rpm,Yes,Yes,5,Leather,CD/MP3 Player,,Yes,Manual
Bmw,X4,Xdrive30D M Sport X,"Rs. 65,90,000",2993 cc,6,AWD (All Wheel Drive),In-line,BS 6,"Front, Longitudinal",Injection,68 litres,Diesel,1621 mm,4752 mm,1918 mm,SUV,5,,,16.4 km/litre,1820 kg,8,498 mm,Ventilated Disc,Ventilated Disc,Independent Strut with stabiliser bar and coil spring,Independent multi-link Suspension with stabiliser bar and coil spring,245/50 R19,245/50 R19,265PS@4000RPM,620Nm@2000-2500RPM,Yes,Yes,5,Leather,CD/MP3 Player,,Yes,Manual
Bmw,X4,Xdrive30I M Sport X,"Rs. 63,50,000",1998 cc,6,AWD (All Wheel Drive),In-line,BS 6,"Front, Longitudinal",Injection,68 litres,Petrol,1621 mm,4752 mm,1918 mm,SUV,5,,,13.32 km/litre,1820 kg,8,498 mm,Ventilated Disc,Ventilated Disc,Independent Strut with stabiliser bar and coil spring,Independent multi-link Suspension with stabiliser bar and coil spring,245/50 R19,245/50 R19,248bhp@5200rpm,350Nm@1450rpm,Yes,Yes,5,Leather,CD/MP3 Player,,Yes,Manual
Bmw,Z4 Roadster,Sdrive 20I,"Rs. 64,90,000",1998 cc,4,RWD (Rear Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,52 litres,Petrol,1304 mm,4324 mm,2024 mm,"Sports, Convertible",2,,,7.6 km/litre,1495 kg,8,,Ventilated Disc,Ventilated Disc,Adaptive Dynamics system,Adaptive Dynamics system,225 / 50 R17,255 / 45 R17,197hp@4500-6500rpm,320hp@1450-2000rpm,Yes,Digital,2,Leather,CD Player with USB & Aux-in,,Yes,Automatic
Bmw,Z4 Roadster,M 40I,"Rs. 78,90,000",2998 cc,6,RWD (Rear Wheel Drive),In-line,BS 6,"Front, Longitudinal",Injection,52 litres,Petrol,1304 mm,4324 mm,1459 mm,"Sports, Convertible",2,,,7.6 km/litre,1610 kg,8,,Solid Disc,Ventilated Disc,Adaptive M Suspension,Adaptive M Suspension,255 / 335 R19,255 / 335 R19,340hp@5000-6000rpm,500@1600-4500rpm,Yes,Yes,2,Leather,CD Player with USB & Aux-in,,Yes,Automatic
Bmw,X7,Xdrive 40I,"Rs. 1,04,90,000",2998 cc,6,AWD (All Wheel Drive),In-line,BS 6,"Front, Longitudinal",Injection,80 litres,Petrol,1805 mm,5151 mm,2000 mm,SUV,5,,,13.38 km/litre,,8,,Ventilated Disc,Ventilated Disc,Adaptive 2-axle air suspension,Adaptive 2-axle air suspension,,,335 bhp @ 5500 rpm,450 Nm @ 1500 rpm,Digital,Digital,7,Leather,CD/MP3/DVD Player with USB & Aux-in,,Yes,Automatic
Bmw,X7,Xdrive30D Dpe Signature,"Rs. 1,02,50,000",2993 cc,6,AWD (All Wheel Drive),In-line,BS 6,"Front, Longitudinal",Injection,80 litres,Diesel,1805 mm,5151 mm,2000 mm,SUV,5,,,13.38 km/litre,,8,,Ventilated Disc,Ventilated Disc,Adaptive 2-axle air suspension,Adaptive 2-axle air suspension,,,262 bhp @ 4000 rpm,620 Nm @ 1500 rpm,Digital,Digital,7,Leather,CD/MP3/DVD Player with USB & Aux-in,,Yes,Automatic
Bmw,M4,Coupe,"Rs. 1,35,90,000",2979 cc,6,RWD (Rear Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,60 litres,Petrol,1383 mm,4671 mm,1870 mm,Coupe,2,7.32 km/litre,10.75 km/litre,10.75 km/litre,1612 kg,7,121 mm,Ventilated Disc,Ventilated Disc,Adaptive M Suspension,Adaptive M Suspension,255/40R18,275/40R18,431PS@7300RPM,550Nm@1850-5500rpm,Digital,Analog,4,Leather,DVD Player with USB & Aux-in,2 years / Unlimited Kms,,Automatic
Bmw,5-Series,520D Luxury Line,"Rs. 59,30,000",1995 cc,4,RWD (Rear Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,70 litres,Diesel,1464 mm,4907 mm,1860 mm,Sedan,4,8.4 km/litre,11.5 km/litre,18.12 km/litre,1705 kg,8,158 mm,Ventilated Disc,Ventilated Disc,Double joint spring-strut axle,Aluminium integral axle,225/55R17,225/55R17,190PS@4000rpm,400Nm@1750-2500rpm,Digital,Analog,5,Leather,CD/MP3/DVD Player with USB & Aux-in,2 years / Unlimited Kms,Yes,Automatic
Bmw,5-Series,530D M Sport,"Rs. 66,80,000",2993 cc,6,RWD (Rear Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,70 litres,Diesel,1464 mm,4907 mm,1860 mm,Sedan,4,13.1 km/litre,16.1 km/litre,14.69 km/litre,1705 kg,8,158 mm,Ventilated Disc,Ventilated Disc,Double joint spring-strut axle,Aluminium integral axle,245/45R18,275/40R18,258PS@4000rpm,560Nm@1500-3000rpm,Digital,Analog,5,Leather,CD/MP3/DVD Player with USB & Aux-in,2 years / Unlimited Kms,,Automatic
Bmw,5-Series,530I M Sport,"Rs. 59,80,000",1998 cc,6,RWD (Rear Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,70 litres,Petrol,1464 mm,4907 mm,1860 mm,Sedan,4,15.01 km/litre,,15.01 km/litre,1705 kg,8,158 mm,Ventilated Disc,Ventilated Disc,Double joint spring-strut axle,Aluminium integral axle,245/45R18,275/40R18,252PS@5200rpm,350Nm@1450-4800rpm,Digital,Analog,5,Leather,CD/MP3/DVD Player with USB & Aux-in,2 years / Unlimited Kms,Yes,Automatic
Bmw,6-Series,630D Gt Luxury Line,"Rs. 68,90,000",2993 cc,6,AWD (All Wheel Drive),V,BS IV,"Front, Longitudinal",Injection,88 litres,Diesel,1481 mm,5219 mm,2142 mm,Sedan,4,,,16.46 km/litre,1865 kg,8,152 mm,Ventilated Disc,Ventilated Disc,Adaptive 2-axle air suspension,Adaptive 2-axle air suspension,245/45R19,275/40R19,265PS@4000RPM,620Nm@2000-2500RPM,Digital,Analog,4,Leather,CD/MP3/DVD Player with USB & Aux-in,,Yes,Automatic
Bmw,6-Series,630D Gt M Sport,"Rs. 74,50,000",2993 cc,6,AWD (All Wheel Drive),V,BS IV,"Front, Longitudinal",Injection,88 litres,Diesel,1481 mm,5219 mm,2142 mm,Sedan,4,,,16.46 km/litre,1865 kg,8,152 mm,Ventilated Disc,Ventilated Disc,Adaptive 2-axle air suspension,Adaptive 2-axle air suspension,245/45R19,275/40R19,265PS@4000RPM,620Nm@2000-2500RPM,Digital,Analog,4,Leather,CD/MP3/DVD Player with USB & Aux-in,,Yes,Automatic
Bmw,6-Series,630I Gt Luxury Line,"Rs. 64,40,000",4395 cc,8,RWD (Rear Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,70 litres,Petrol,1369 mm,4894 mm,1894 mm,Coupe,2,4.45 km/litre,7.94 km/litre,7.94 km/litre,,8,124 mm,Ventilated Disc,Ventilated Disc,Aluminium double-joint springs strut axle with anti-roll bar,Aluminium integral axle with anti-roll bar,245/40,245/40,450PS@5500rpm,,,,4,Leather,CD Player with USB & Aux-in,,Yes,Manual
Bmw,6-Series,620D Gt Luxury Line,"Rs. 64,40,000",1995 cc,4,RWD (Rear Wheel Drive),V,BS IV,"Front, Longitudinal",Injection,66 litres,Diesel,1538 mm,5091 mm,1902 mm,Sedan,4,,,21.76 km/litre,1720 kg,8,138 mm,Ventilated Disc,Ventilated Disc,"Aluminium double track control arm axle with separate lower track arm level, small steering roll radius, traverse force compensation, anti-dive","Five-link axle in aluminium lightweight construction, double elastic bearing, air suspension with automatic self-leveling",225/60R17,225/60R17,188PS@4000RPM,400NM@1750rpm,Digital,Analog,4,Leather,CD/MP3/DVD Player with USB & Aux-in,,Yes,Automatic
Bmw,M5,Competition,"Rs. 1,54,90,000",4395 cc,8,AWD (All Wheel Drive),V,BS 6,"Front, Longitudinal",Injection,68 litres,Petrol,1473 mm,4956 mm,1903 mm,Sedan,4,,,9.8 km/litre,1950 kg,8,,Ventilated Disc,Ventilated Disc,Double-Joint Spring Strut Front Axle,Integral rear axle and M specific set-up,275/35 ZR 20,285/35 ZR 20,625PS@6000rpm,750Nm@1800-5860rpm,Digital,Analog,4,Leather,DVD Player with USB & Aux-in,2 years / Unlimited Kms,Yes,Automatic
Datsun,Redi-Go,D,"Rs. 2,79,650",799 cc,3,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,28 litres,Petrol,1541 mm,3429 mm,1560 mm,Hatchback,5,21.38 km/litre,24 km/litre,25.17 km/litre,,5,185 mm,Ventilated Disc,Drum,Double Pivot Arm,H-type Torsion Beam,80/155R13,80/155R13,54PS@5678rpm,72Nm@4386rpm,Digital,Analog,5,Fabric,Not on offer,2 years / Unlimited Kms,Yes,Manual
Datsun,Redi-Go,T,"Rs. 3,51,832",799 cc,3,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,28 litres,Petrol,1541 mm,3429 mm,1560 mm,Hatchback,5,21.38 km/litre,24 km/litre,25.17 km/litre,,5,185 mm,Ventilated Disc,Drum,Double Pivot Arm,H-type Torsion Beam,80/155R13,80/155R13,54PS@5678rpm,72Nm@4386rpm,Digital,Analog,5,Fabric,CD Player with USB & Aux-in,2 years / Unlimited Kms,Yes,Manual
Datsun,Redi-Go,A,"Rs. 3,33,419",799 cc,3,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,28 litres,Petrol,1541 mm,3429 mm,1560 mm,Hatchback,5,21.38 km/litre,24 km/litre,25.17 km/litre,,5,185 mm,Ventilated Disc,Drum,Double Pivot Arm,H-type Torsion Beam,80/155R13,80/155R13,54PS@5678rpm,72Nm@4386rpm,Digital,Analog,5,Fabric,Not on offer,2 years / Unlimited Kms,Yes,Manual
Datsun,Redi-Go,S,"Rs. 3,62,000",799 cc,3,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,28 litres,Petrol,1541 mm,3429 mm,1560 mm,Hatchback,5,21.38 km/litre,24 km/litre,25.17 km/litre,,5,185 mm,Ventilated Disc,Drum,Double Pivot Arm,H-type Torsion Beam,80/155R13,80/155R13,54PS@5678rpm,72Nm@4386rpm,Digital,Analog,5,Fabric,CD Player with USB & Aux-in,2 years / Unlimited Kms,Yes,Manual
Datsun,Redi-Go,1.0 S,"Rs. 3,90,000",999 cc,3,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,28 litres,Petrol,1541 mm,3429 mm,1560 mm,Hatchback,5,,,22.5 km/litre,,5,185 mm,Ventilated Disc,Drum,Double Pivot Arm,H-type Torsion Beam,80/155R13,80/155R13,68PS@5500rpm,91Nm@4250RPM,Digital,Analog,5,Fabric,CD Player with USB & Aux-in,2 years / Unlimited Kms,Yes,Manual
Datsun,Redi-Go,1.0 S Amt,"Rs. 4,37,065",999 cc,3,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,28 litres,Petrol,1541 mm,3429 mm,1560 mm,Hatchback,5,,,23 km/litre,,5,185 mm,Ventilated Disc,Drum,Double Pivot Arm,H-type Torsion Beam,155/80R13,155/80R13,68PS@5500rpm,91Nm@4250RPM,Digital,Analog,5,Fabric,CD Player with USB & Aux-in,2 years / Unlimited Kms,Yes,Manual
Datsun,Go,D,"Rs. 3,74,990",1198 cc,3,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,35 litres,Petrol,1507 mm,3788 mm,1636 mm,Hatchback,5,,,20.1 km/litre,864 kg,5,180 mm,Ventilated Disc,Drum,MacPherson Strut with anti-roll bar,H-type Torsion Beam,155/70R13,155/70R13,68PS@5000rpm,104Nm@4000rpm,Digital,Analog,5,Fabric,Not on offer,2 years / Unlimited Kms,Yes,Manual
Datsun,Go,T,"Rs. 4,68,229",1198 cc,3,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,35 litres,Petrol,1507 mm,3788 mm,1636 mm,Hatchback,5,,,20.1 km/litre,864 kg,5,180 mm,Ventilated Disc,Drum,MacPherson Strut with anti-roll bar,H-type Torsion Beam,155/70R13,155/70R13,68PS@5000rpm,104Nm@4000rpm,Digital,Analog,5,Fabric,USB & Aux-in,2 years / Unlimited Kms,Yes,Manual
Datsun,Go,T (O),"Rs. 5,02,492",1198 cc,3,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,35 litres,Petrol,1507 mm,3788 mm,1636 mm,Hatchback,5,20.6 km/litre,,20.1 km/litre,864 kg,5,180 mm,Ventilated Disc,Drum,MacPherson Strut with anti-roll bar,H-type Torsion Beam,155/70R13,155/70R13,68PS@5000rpm,104Nm@4000rpm,Digital,Analog,5,Fabric,USB & Aux-in,2 years / Unlimited Kms,Yes,Manual
Datsun,Go,A (O),"Rs. 4,99,990",1198 cc,3,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,35 litres,Petrol,1507 mm,3788 mm,1636 mm,Hatchback,5,20.6 km/litre,,20.1 km/litre,864 kg,5,180 mm,Ventilated Disc,Drum,MacPherson Strut with anti-roll bar,H-type Torsion Beam,155/70R13,155/70R13,68PS@5000rpm,104Nm@4000rpm,Digital,Analog,5,Fabric,Not on offer,2 years / Unlimited Kms,Yes,Manual
Datsun,Go,A,"Rs. 4,69,990",1198 cc,3,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,35 litres,Petrol,1507 mm,3788 mm,1636 mm,Hatchback,5,20.6 km/litre,,20.1 km/litre,864 kg,5,180 mm,Ventilated Disc,Drum,MacPherson Strut with anti-roll bar,H-type Torsion Beam,155/70R13,155/70R13,68PS@5000rpm,104Nm@4000rpm,Digital,Analog,5,Fabric,Not on offer,2 years / Unlimited Kms,Yes,Manual
Datsun,Go,T Vdc,"Rs. 5,28,464",1198 cc,3,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,35 litres,Petrol,1507 mm,3788 mm,1636 mm,Hatchback,5,,,20.1 km/litre,864 kg,5,180 mm,Ventilated Disc,Drum,MacPherson Strut with anti-roll bar,H-type Torsion Beam,155/70R13,155/70R13,68PS@5000rpm,104Nm@4000rpm,Digital,Analog,5,Fabric,USB & Aux-in,2 years / Unlimited Kms,Yes,Manual
Datsun,Go,T (O) Vdc,"Rs. 5,53,015",1198 cc,3,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,35 litres,Petrol,1507 mm,3788 mm,1636 mm,Hatchback,5,20.6 km/litre,,20.1 km/litre,864 kg,5,180 mm,Ventilated Disc,Drum,MacPherson Strut with anti-roll bar,H-type Torsion Beam,155/70R13,155/70R13,68PS@5000rpm,104Nm@4000rpm,Digital,Analog,5,Fabric,USB & Aux-in,2 years / Unlimited Kms,Yes,Manual
Datsun,Go,T Cvt,"Rs. 5,94,464",1198 cc,3,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,35 litres,Petrol,1507 mm,3788 mm,1636 mm,Hatchback,5,,,20.1 km/litre,864 kg,5,180 mm,Ventilated Disc,Drum,MacPherson Strut with anti-roll bar,H-type Torsion Beam,155/70R13,155/70R13,78PS@5000rpm,104Nm@4000rpm,Digital,Analog,5,Fabric,USB & Aux-in,2 years / Unlimited Kms,Yes,Manual
Datsun,Go,T (O) Cvt,"Rs. 6,18,015",1198 cc,3,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,35 litres,Petrol,1507 mm,3788 mm,1636 mm,Hatchback,5,20.6 km/litre,,20.1 km/litre,864 kg,5,180 mm,Ventilated Disc,Drum,MacPherson Strut with anti-roll bar,H-type Torsion Beam,155/70R13,155/70R13,78PS@5000rpm,104Nm@4000rpm,Digital,Analog,5,Fabric,USB & Aux-in,2 years / Unlimited Kms,Yes,Manual
Fiat,Urban Cross,1.3 Multijet Active,"Rs. 6,77,618",1248 cc,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,45 litres,Diesel,1542 mm,3989 mm,1706 mm,Crossover,5,20 km/litre,,20 km/litre,1210 kg,,205 mm,Ventilated Disc,Drum,"Independent Wheels suspension with Mcpherson struts, Helical coil springs, Double acting Telescopic Dampers and Stabilizer bar","Torsion beam, Helical Springs and Double acting Telescopic dampers",205/55 R16,205/55 R16,93PS@4000RPM,209Nm@2000rpm,Digital,Analog,5,Fabric,CD/MP3/DVD Player with USB & Aux-in,,Yes,Automatic
Fiat,Urban Cross,1.3 Multijet Dynamic,"Rs. 7,39,074",1248 cc,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,45 litres,Diesel,1542 mm,3989 mm,1706 mm,Crossover,5,20 km/litre,,20 km/litre,1215 kg,,,Ventilated Disc,Drum,"Independent Wheels suspension with Mcpherson struts, Helical coil springs, Double acting Telescopic Dampers and Stabilizer bar","Torsion beam, Helical Springs and Double acting Telescopic dampers",205/55 R16,205/55 R16,93PS@4000RPM,209Nm@2000rpm,Digital,Analog,5,Fabric,CD/MP3/DVD Player with USB & Aux-in,,Yes,Manual
Fiat,Urban Cross,1.4 T-Jet Emotion,"Rs. 9,77,516",1368 cc,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,45 litres,Petrol,1542 mm,3989 mm,1706 mm,Crossover,5,17 km/litre,,17.1 km/litre,1215 kg,,205 mm,Ventilated Disc,Drum,"Independent Wheels suspension with Mcpherson struts, Helical coil springs, Double acting Telescopic Dampers and Stabilizer bar","Torsion beam, Helical Springs and Double acting Telescopic dampers",205/55 R16,205/55 R16,140ps@5500rpm,210Nm@2000-4000RPM,Digital,Analog,5,Leather,CD/MP3/DVD Player with USB & Aux-in,,Yes,Automatic
Fiat,Urban Cross,1.3 Multijet Emotion,"Rs. 8,10,211",1248 cc,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,45 litres,Diesel,1542 mm,3989 mm,1706 mm,Crossover,5,20 km/litre,,20 km/litre,1215 kg,,205 mm,Ventilated Disc,Drum,"Independent Wheels suspension with Mcpherson struts, Helical coil springs, Double acting Telescopic Dampers and Stabilizer bar","Torsion beam, Helical Springs and Double acting Telescopic dampers",205/55 R16,205/55 R16,93PS@4000RPM,209Nm@2000rpm,Digital,Analog,5,Leather,CD/MP3/DVD Player with USB & Aux-in,,Yes,Automatic
Fiat,Avventura,Multijet Dynamic,"Rs. 7,96,132",1248 cc,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,45 litres,Diesel,1542 mm,3989 mm,1706 mm,Crossover,5,11.2 km/litre,20.5 km/litre,20.5 km/litre,1245 kg,5,205 mm,Ventilated Disc,Drum,"Independent Wheels suspension with Mcpherson struts, Helical springs, Double acting Telescopic Dampers with Stabilizer bar","Torsion beam, Helical Springs and Double acting Telescopic dampers",205/55R16,205/55R16,93PS@4000RPM,209Nm@2000rpm,Digital,Analog,5,Fabric,CD Player with USB & Aux-in,"3 Years/1,00,000 Kms (Whichever comes earlier)",Yes,Manual
Fiat,Avventura,Multijet Active,"Rs. 7,11,801",1248 cc,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,45 litres,Diesel,1542 mm,3989 mm,1706 mm,Crossover,5,11.2 km/litre,,20.5 km/litre,1240 kg,5,205 mm,Ventilated Disc,Drum,"Independent Wheels suspension with Mcpherson struts, Helical springs, Double acting Telescopic Dampers with Stabilizer bar","Torsion beam, Helical Springs and Double acting Telescopic dampers",205/55R16,205/55R16,93PS@4000RPM,209Nm@2000rpm,Digital,Analog,5,Fabric,Not on offer,"3 Years/1,00,000 Kms (Whichever comes earlier)",Yes,Manual
Fiat,Avventura,Multijet Emotion,"Rs. 8,76,341",1248 cc,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,45 litres,Diesel,1542 mm,3989 mm,1706 mm,Crossover,5,11.2 km/litre,20.5 km/litre,20.5 km/litre,1255 kg,5,205 mm,Ventilated Disc,Drum,"Independent Wheels suspension with Mcpherson struts, Helical springs, Double acting Telescopic Dampers with Stabilizer bar","Torsion beam, Helical Springs and Double acting Telescopic dampers",205/55R16,205/55R16,93PS@4000RPM,209Nm@2000rpm,Digital,Analog,5,Fabric,CD/MP3/DVD Player with USB & Aux-in,"3 Years/1,00,000 Kms (Whichever comes earlier)",Yes,Manual
Fiat,Linea,Active Fire,"Rs. 7,15,860",1368 cc,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,45 litres,Petrol,1487 mm,4596 mm,1730 mm,Sedan,4,"11,3 km/litre",15.7 km/litre,15.7 km/litre,1220 kg,5,185 mm,Ventilated Disc,Solid Disc,"Independent Wheel, Helical Coil Springs, Double Acting Telescopic Dampers and Stabilizer Bar","Torsion Beam, Helical Coil Springs, Double Acting Telescopic Dampers and Stabilizer Bar",195/60R15,195/60R15,114PS@5000rpm,207Nm@4500rpm,Digital,Analog,5,Fabric,CD Player with USB & Aux-in,"3 Years/1,00,000 Kms (Whichever comes earlier)",Yes,Manual
Fiat,Linea,Active Multijet,"Rs. 8,62,175",1248 cc,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,45 litres,Diesel,1494 mm,4596 mm,1730 mm,Sedan,4,17.2 km/litre,20.4 km/litre,20.4 km/litre,1236 kg,5,185 mm,Ventilated Disc,Drum,"Independent Wheel, Helical Coil Springs, Double Acting Telescopic Dampers and Stabilizer Bar","Torsion Beam, Helical Coil Springs, Double Acting Telescopic Dampers and Stabilizer Bar",195/60R15,195/60R15,93PS@4000RPM,209Nm@2000rpm,Digital,Analog,5,Fabric,CD Player with USB & Aux-in,"3 Years/1,00,000 Kms (Whichever comes earlier)",Yes,Manual
Fiat,Linea,Dynamic Multijet,"Rs. 9,32,025",1248 cc,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,45 litres,Diesel,1494 mm,4596 mm,1730 mm,Sedan,5,17.2 km/litre,20.4 km/litre,20.4 km/litre,1255 kg,5,185 mm,Ventilated Disc,Drum,"Independent Wheel, Helical Coil Springs, Double Acting Telescopic Dampers and Stabilizer Bar","Torsion Beam, Helical Coil Springs, Double Acting Telescopic Dampers and Stabilizer Bar",195/60R15,195/60R15,93PS@4000RPM,209Nm@2000rpm,Digital,Analog,5,Fabric,CD Player with USB & Aux-in,"3 Years/1,00,000 Kms (Whichever comes earlier)",Yes,Manual
Fiat,Linea,Emotion Multijet,"Rs. 9,91,434",1248 cc,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,45 litres,Diesel,1494 mm,4596 mm,1730 mm,Sedan,4,17.2 km/litre,20.4 km/litre,20.4 km/litre,1268 kg,5,185 mm,Ventilated Disc,Drum,"Independent Wheel, Helical Coil Springs, Double Acting Telescopic Dampers and Stabilizer Bar","Torsion Beam, Helical Coil Springs, Double Acting Telescopic Dampers and Stabilizer Bar",195/60R15,195/60R15,93PS@5000RPM,209Nm@2000rpm,Digital,Analog,5,Leather,CD Player with USB & Aux-in,"3 Years/1,00,000 Kms (Whichever comes earlier)",Yes,Manual
Fiat,Linea,T-Jet Emotion,"Rs. 9,97,763",1368 cc,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,45 litres,Petrol,1487 mm,4596 mm,1730 mm,Sedan,4,"11,3 km/litre",15.7 km/litre,15.7 km/litre,1258 kg,5,185 mm,Ventilated Disc,Solid Disc,"Independent Wheel, Helical Coil Springs, Double Acting Telescopic Dampers and Stabilizer Bar","Torsion Beam, Helical Coil Springs, Double Acting Telescopic Dampers and Stabilizer Bar",195/60R15,195/60R15,114PS@5000rpm,207Nm@2200rpm,Digital,Analog,5,Leather,CD Player with USB & Aux-in,"3 Years/1,00,000 Kms (Whichever comes earlier)",Yes,Manual
Fiat,Abarth Avventura,1.4 T-Jet,"Rs. 9,89,219",1368 cc,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,,Petrol,1542 mm,3983 mm,1706 mm,Crossover,5,17 km/litre,,17.1 km/litre,,5,205 mm,Ventilated Disc,Drum,"Independent Wheel, Helical Coil Springs, Double Acting Telescopic Dampers and Stabilizer Bar","Torsion Beam, Helical Coil Springs, Double Acting Telescopic Dampers and Stabilizer Bar",205/55 R16,205/55 R16,143PS@5500RPM,210Nm@2000-4000RPM,Digital,Analog,5,Leather,,,Yes,Manual
Fiat,Punto Evo Pure,1.2L Fire Dynamic,"Rs. 4,82,330",1172 cc,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,45 litres,Petrol,1525 mm,3987 mm,1687 mm,Hatchback,5,12 km/litre,15 km/litre,15 km/litre,1165 kg,5,195 mm,Ventilated Disc,Drum,"Mac Pherson strut with Lower Transverse link, coil spring",Torsion beam & coil spring,165/80R14,165/80R14,68PS@6000rpm,96Nm@2500RPM,Digital,Analog,5,Fabric,CD Player with USB & Aux-in,,Yes,Manual
